transientid,volunteer_1,volunteer_2,volunteer_3,volunteer_4,volunteer_5,volunteer_6,volunteer_7,volunteer_8,volunteer_9,volunteer_10,label
1807634,1,1,1,1,1,1,1,1,1,1,1
1807684,1,1,1,1,1,1,1,1,0,1,1
1807700,1,1,1,1,1,1,1,1,1,1,1
1807714,1,1,1,1,1,1,1,1,0,0,1
1807734,1,1,1,1,1,1,1,1,1,1,1
1807735,1,1,1,1,1,1,1,1,1,1,1
1807749,1,1,1,1,1,1,1,1,0,1,1
1808237,1,1,1,1,1,1,1,1,1,1,1
1808244,1,1,1,1,1,1,1,1,0,1,1
1808301,0,0,0,0,0,0,0,0,0,0,0
1808304,1,1,1,1,1,1,1,1,1,1,1
1808768,1,1,1,1,1,1,1,1,1,1,1
1808810,0,0,0,0,0,0,0,0,0,0,0
1809173,0,1,0,1,0,0,0,0,0,0,0
1809225,1,1,1,1,1,1,1,1,1,1,1
1809280,1,1,1,1,1,1,1,1,1,1,1
1809702,1,1,1,1,1,1,1,1,1,1,1
1810317,0,0,0,1,0,0,0,0,0,0,0
1810347,1,1,1,1,1,1,1,1,1,1,1
1810355,1,1,1,1,1,1,1,1,1,1,1
1810364,1,1,1,1,0,1,1,1,0,1,1
1810368,1,1,1,1,1,1,1,1,1,1,1
1810370,0,0,0,1,0,0,0,0,0,0,0
1810374,1,1,1,1,1,1,1,1,0,0,1
1810378,1,1,1,1,1,1,1,1,1,1,1
1810416,0,0,0,0,0,0,0,0,0,0,0
1810434,1,1,1,1,1,1,1,1,1,1,1
1810449,0,0,0,0,0,0,0,0,0,0,0
1810812,0,0,0,0,0,0,0,0,0,0,0
1810883,1,1,1,1,1,1,1,1,0,1,1
1811186,1,1,1,1,1,1,1,1,1,1,1
1811197,1,1,1,1,1,1,1,1,1,1,1
1811214,0,0,0,0,0,0,0,0,0,0,0
1811239,1,1,1,1,1,1,1,1,1,1,1
1811262,0,0,0,1,0,0,0,0,0,0,0
1811668,1,1,1,1,1,1,1,1,0,1,1
1811691,1,1,1,1,1,1,1,1,1,1,1
1812109,0,0,0,0,0,0,0,0,0,0,0
1812116,0,0,0,0,0,0,0,0,0,0,0
1812757,0,0,0,1,0,0,0,0,0,0,0
1812769,1,1,1,1,1,1,1,1,1,1,1
1813161,0,0,0,0,0,0,0,0,0,0,0
1813466,0,0,0,0,0,0,0,0,0,0,0
1813523,1,1,1,1,1,1,1,1,1,1,1
1813872,0,0,0,1,0,0,0,0,0,0,0
1813923,0,0,0,1,0,0,0,0,0,0,0
1815014,1,1,1,1,1,1,1,1,1,1,1
1815037,1,1,1,1,1,1,1,1,1,1,1
1815091,1,1,1,1,1,1,1,1,1,1,1
1815098,1,1,1,1,1,1,1,1,1,1,1
1815129,0,0,0,0,0,0,0,0,0,0,0
1815130,0,0,0,0,0,0,0,0,0,0,0
1815173,1,1,1,1,1,1,1,1,1,1,1
1815604,1,1,1,1,1,1,1,1,1,1,1
1816008,1,1,1,1,1,1,1,1,1,1,1
1816014,1,1,1,1,1,1,1,1,1,1,1
1816086,1,1,1,1,1,1,1,1,1,1,1
1816433,1,1,1,1,1,1,1,1,1,1,1
1816447,1,1,1,1,1,1,1,1,1,1,1
1816510,1,1,1,1,1,1,1,1,1,1,1
1816513,1,1,1,1,1,1,1,1,0,1,1
1816514,1,1,1,1,1,1,1,1,1,1,1
1816828,1,1,1,1,1,1,1,1,1,1,1
1816879,1,1,1,1,1,1,1,1,1,0,1
1816991,0,0,0,0,0,0,0,0,0,0,0
1817082,1,1,1,1,1,1,1,1,1,1,1
1817120,0,0,0,0,0,0,0,0,0,0,0
1817157,0,0,0,0,0,0,0,0,0,0,0
1817416,0,0,0,0,0,0,0,0,0,0,0
1817493,0,0,0,0,0,0,0,0,0,0,0
1817538,0,0,0,1,0,0,0,0,0,0,0
1817608,1,1,1,1,1,1,1,1,0,1,1
1817985,1,1,1,1,1,1,1,1,1,1,1
1862792,1,1,1,1,1,1,1,1,0,1,1
1862819,1,1,1,1,0,1,1,1,0,0,1
1871395,1,1,1,1,1,1,1,1,1,1,1
1871403,1,1,1,1,1,1,1,1,1,1,1
1871409,1,1,1,1,1,1,1,1,0,1,1
1871440,1,1,1,1,1,1,1,1,1,1,1
1871460,1,1,1,1,1,1,1,1,1,1,1
1871469,1,1,1,1,1,1,1,1,1,1,1
1871499,1,1,1,1,1,1,1,1,1,1,1
1871534,1,1,1,1,1,1,1,1,1,1,1
1871544,1,1,1,1,1,1,1,0,1,1,1
1871963,0,0,0,1,0,0,0,0,0,0,0
1871980,1,1,1,1,1,1,1,1,1,1,1
1871989,1,1,1,1,0,1,1,1,0,0,1
1871990,1,1,1,1,1,1,1,1,1,1,1
1871996,1,1,1,1,1,1,1,1,0,1,1
1871999,1,1,1,1,1,1,1,1,1,1,1
1872018,1,1,1,1,1,1,1,1,1,1,1
1872020,1,1,1,1,1,1,1,1,0,1,1
1872028,1,1,1,1,1,1,1,1,1,1,1
1872096,1,1,1,1,1,1,1,1,1,1,1
1872110,1,1,1,1,1,1,1,1,1,1,1
1872117,1,1,1,1,1,1,1,1,1,1,1
1872124,1,1,1,1,1,1,1,1,1,1,1
1873236,1,1,1,0,1,1,1,1,1,0,1
1873253,1,1,1,1,1,1,1,1,1,1,1
1873275,1,1,1,1,1,1,1,1,1,1,1
1873307,1,1,1,1,1,1,1,1,1,1,1
1873361,1,1,1,1,1,1,1,1,1,1,1
1873380,1,1,1,1,1,0,1,1,1,1,1
1874514,1,1,1,1,1,1,1,1,1,1,1
1874532,1,1,1,1,1,1,1,1,1,1,1
1874538,1,1,1,1,1,1,1,1,1,1,1
1874556,1,1,1,1,1,1,1,1,1,1,1
1874613,1,1,1,1,1,1,1,1,1,1,1
1874617,1,1,1,1,1,1,1,1,0,1,1
1875055,0,0,0,0,0,0,0,0,0,0,0
1875067,1,1,1,1,1,1,1,1,1,1,1
1875068,1,1,1,1,1,1,1,1,1,1,1
1875096,1,1,1,1,1,1,1,1,1,1,1
1875112,1,1,1,1,1,1,1,1,1,1,1
1875546,0,0,0,1,0,0,0,0,0,0,0
1875562,1,1,1,1,1,1,1,1,1,1,1
1876037,1,1,1,1,1,1,1,1,0,1,1
1876172,0,0,0,0,0,0,0,0,0,0,0
1876657,0,0,0,1,0,0,0,0,0,0,0
1876678,1,1,1,1,1,1,1,1,0,1,1
1876695,1,1,1,1,1,1,1,1,1,1,1
1877906,0,0,0,0,0,0,0,0,0,0,0
1878332,1,1,1,1,1,1,1,1,0,1,1
1878344,1,1,1,1,1,1,1,1,1,1,1
1882105,1,1,1,1,1,1,1,1,1,1,1
1882121,1,1,1,1,1,1,1,1,0,1,1
1882136,1,1,1,1,1,1,1,1,1,1,1
1882747,1,1,1,1,1,1,1,1,1,1,1
1882782,1,1,1,1,1,1,1,1,1,1,1
1882815,1,1,1,1,1,1,1,1,1,1,1
1882904,1,1,1,1,1,1,1,1,1,1,1
1885527,0,0,0,1,0,0,0,0,0,0,0
1885598,0,0,0,1,0,0,0,0,0,0,0
1888645,0,0,0,0,0,0,0,0,0,0,0
1890156,0,1,0,0,1,0,0,0,0,0,0
1890166,0,0,0,0,0,0,0,0,0,0,0
1890197,1,1,1,1,1,1,1,1,1,1,1
1894543,0,0,0,1,0,0,0,0,0,0,0
1900373,0,0,0,0,0,0,0,0,0,0,0
1900413,0,0,0,1,0,0,0,0,0,0,0
1900423,0,0,0,0,0,0,0,0,0,0,0
1900464,0,0,0,0,0,0,0,0,0,0,0
1900513,0,0,0,1,0,0,0,0,0,0,0
1900583,1,1,1,1,1,1,0,1,0,1,1
1901119,0,0,0,1,0,0,0,0,0,0,0
1901296,0,0,0,1,0,0,0,0,0,0,0
1901359,0,0,0,0,0,0,0,0,0,0,0
1904749,0,1,1,0,1,0,0,0,0,0,0
1904829,0,1,1,0,1,0,0,0,0,0,0
1905045,0,1,1,0,1,0,0,0,0,0,0
1905222,1,1,1,1,1,1,1,1,1,1,1
1905280,1,1,1,1,1,1,1,1,1,1,1
1905336,1,1,1,1,1,1,1,1,1,1,1
1914367,1,1,1,1,1,1,1,1,1,1,1
1914368,1,1,1,1,1,1,1,1,1,1,1
1914375,1,1,1,1,1,1,1,1,1,1,1
1914380,1,1,1,1,1,1,1,1,1,1,1
1914381,1,1,1,1,1,1,1,1,1,1,1
1914382,1,1,1,1,1,1,1,1,1,1,1
1914386,1,1,1,1,1,1,1,1,1,1,1
1914402,1,1,1,1,1,1,1,1,1,1,1
1914403,1,1,1,1,1,1,1,1,1,1,1
1914425,1,1,1,1,1,1,1,1,1,1,1
1917763,0,0,0,1,0,0,0,0,0,0,0
1917790,0,1,0,1,1,1,0,0,0,1,1
1917800,1,1,1,1,1,1,1,1,1,1,1
1917815,1,1,1,1,1,1,1,1,1,1,1
1917836,1,1,1,1,1,1,1,1,1,1,1
1917847,1,1,1,1,1,1,1,1,1,0,1
1917848,1,1,1,1,1,1,1,1,0,1,1
1917855,1,1,1,1,1,1,1,1,1,1,1
1917856,1,1,1,1,1,1,1,1,1,1,1
1917859,1,1,1,1,1,1,1,1,1,1,1
1917877,1,1,1,1,1,1,1,1,1,1,1
1917897,1,1,1,1,1,1,1,1,1,1,1
1918424,0,0,0,0,0,0,0,0,0,0,0
1918474,0,0,0,0,0,0,0,0,0,0,0
1918494,0,0,0,0,0,0,1,1,0,1,0
1919507,1,1,1,1,1,1,1,1,0,1,1
1919561,1,1,1,1,1,1,1,1,1,1,1
1919713,1,1,0,1,1,1,1,0,1,0,1
1919807,1,1,1,1,1,1,1,1,1,1,1
1922881,1,1,1,1,1,1,1,1,1,1,1
1922981,1,1,1,1,1,1,1,1,1,1,1
1922992,1,1,1,1,1,1,1,1,1,1,1
1922996,1,1,1,1,1,1,1,1,1,1,1
1923071,1,1,1,1,1,1,1,1,1,1,1
1923131,1,1,1,1,1,1,1,1,1,1,1
1923145,1,1,1,1,1,1,1,1,0,1,1
1923174,1,1,1,1,1,1,1,1,1,1,1
1923177,1,1,1,1,1,1,1,1,0,1,1
1923214,1,1,1,1,1,1,1,1,1,1,1
1923263,1,1,1,1,1,1,1,1,1,1,1
1923277,1,1,1,1,1,1,1,1,1,1,1
1923312,1,1,1,1,1,1,1,1,1,1,1
1923325,1,1,1,1,1,1,1,1,1,1,1
1923329,1,1,1,1,1,1,1,1,1,1,1
1923354,1,1,1,1,1,1,1,1,1,1,1
1923359,1,1,1,1,1,1,1,1,1,1,1
1923364,1,1,1,1,1,1,1,1,0,1,1
1923400,1,1,1,1,1,1,1,1,1,1,1
1923435,1,1,1,1,1,1,1,1,0,1,1
1923443,1,1,1,1,1,1,1,1,1,1,1
1923446,1,1,1,1,1,1,1,1,1,1,1
1923483,1,1,1,1,1,1,1,1,1,1,1
1923541,1,1,1,1,1,1,1,1,1,1,1
1923610,1,1,1,1,1,1,1,1,1,1,1
1923627,1,1,1,1,1,1,1,1,1,1,1
1923633,1,1,1,1,1,1,1,1,1,1,1
1923639,1,1,1,1,1,1,1,1,1,1,1
1923674,1,1,1,1,1,1,1,1,1,1,1
1923719,1,1,1,1,1,1,1,1,1,1,1
1928154,0,0,0,0,0,0,0,0,0,0,0
1928349,0,0,0,0,0,0,0,0,0,0,0
1928506,0,0,0,0,0,0,0,0,0,0,0
1928514,0,0,0,1,0,0,0,0,0,0,0
1928789,0,0,0,1,0,0,0,0,0,0,0
1928889,1,1,1,1,1,1,1,1,1,1,1
1931118,0,0,0,0,0,0,0,0,0,0,0
1931129,0,0,0,1,0,0,0,0,0,0,0
1931207,0,0,0,0,0,0,0,0,0,0,0
1935997,1,1,1,1,1,1,1,1,1,1,1
1936003,1,1,1,1,1,1,1,1,1,1,1
1936010,1,1,1,1,1,1,1,1,1,1,1
1943553,1,1,1,1,1,1,1,1,0,1,1
1943593,1,1,1,1,1,1,1,1,1,1,1
1946189,1,1,1,1,1,1,1,1,1,1,1
1946602,1,1,1,1,1,1,1,1,1,1,1
1946613,0,0,0,0,0,0,0,0,0,0,0
1948836,1,1,1,1,1,1,1,0,1,0,1
1948837,1,1,1,1,1,1,1,1,0,1,1
1948909,0,0,0,0,0,0,0,0,0,0,0
1949110,0,0,0,0,0,0,0,0,0,0,0
1949138,0,0,0,0,0,0,0,0,0,0,0
1950357,0,0,0,0,0,0,0,0,0,0,0
1950366,1,1,1,1,1,1,1,1,0,1,1
1951533,1,1,1,1,1,0,1,0,0,1,1
1951534,1,1,1,1,0,0,1,0,0,1,1
1953316,0,1,0,1,0,1,1,0,0,0,0
1953365,1,1,1,1,1,1,1,1,0,1,1
1953396,1,1,1,1,1,1,1,1,1,1,1
1953417,1,1,1,1,1,1,1,1,1,1,1
1953769,1,1,1,1,1,1,1,1,1,1,1
1953790,1,1,1,1,1,1,1,1,1,1,1
1953815,1,1,1,1,1,1,1,1,0,1,1
1953863,1,1,1,1,1,1,1,1,1,1,1
1953885,0,0,0,0,0,0,0,0,0,0,0
1954439,1,1,1,1,1,1,1,1,1,1,1
1954502,1,1,1,1,1,1,1,1,0,1,1
1954556,1,1,1,1,1,1,1,1,1,1,1
1954588,1,1,1,1,1,1,1,1,1,1,1
1954600,1,1,1,1,1,1,1,1,1,1,1
1954616,1,1,1,1,1,1,1,1,1,1,1
1961848,1,1,1,1,1,1,1,1,1,1,1
1964361,0,0,0,0,0,0,0,0,0,0,0
1964385,1,1,1,1,1,1,1,1,1,1,1
1964389,1,1,0,1,1,1,1,1,0,1,1
1964441,0,0,0,0,0,0,0,0,0,0,0
1967581,1,1,1,1,1,1,1,1,1,1,1
1967592,1,1,1,1,1,1,1,1,1,1,1
1967615,1,1,1,1,1,1,1,1,1,1,1
1976034,1,1,1,1,1,1,1,1,1,1,1
1976037,0,1,1,1,1,1,1,1,1,1,1
1976057,1,1,1,1,1,1,1,1,1,1,1
1976065,1,1,1,1,1,1,1,1,1,1,1
1976155,1,1,1,1,1,1,1,1,1,1,1
1980440,0,0,0,0,0,0,0,0,0,0,0
1982363,0,0,0,0,0,0,0,0,0,0,0
1983277,1,1,1,1,1,1,1,1,1,1,1
1983278,1,1,1,1,1,1,1,1,1,1,1
1983317,0,0,0,0,0,0,0,0,0,0,0
1984162,1,1,1,1,1,1,1,1,1,1,1
1984234,1,1,1,1,1,1,1,1,1,1,1
1984238,1,1,1,1,1,1,1,1,1,1,1
1984322,1,1,1,1,1,1,1,1,1,1,1
1984356,1,1,1,1,1,1,1,1,1,1,1
1984362,1,1,1,1,1,1,1,1,1,1,1
1984365,0,0,0,0,0,0,0,0,0,0,0
1986799,1,1,1,1,1,1,1,1,1,1,1
1986800,1,1,1,1,1,1,1,1,1,1,1
1986854,1,1,1,1,1,1,1,1,1,1,1
1986863,1,1,1,1,1,1,1,1,1,1,1
1986872,1,1,1,1,1,1,1,1,1,1,1
1986885,1,1,1,1,1,1,1,1,1,1,1
1986900,1,1,1,1,1,1,1,1,1,1,1
1986901,0,0,0,0,0,0,0,0,0,0,0
1988885,0,0,0,0,0,0,0,0,0,0,0
1990479,0,0,0,0,0,0,0,0,0,0,0
1991113,1,1,1,1,1,1,1,1,1,1,1
1991129,1,1,1,1,1,1,1,1,1,1,1
1991135,1,1,1,1,1,1,1,1,1,1,1
1991141,1,1,1,1,1,1,1,1,1,1,1
1991160,1,1,1,1,1,1,1,1,1,1,1
1991196,1,1,1,1,1,1,1,1,1,1,1
1992278,0,0,0,0,0,0,0,0,0,0,0
1992281,1,1,1,0,1,1,1,1,1,1,1
1993000,0,0,0,0,0,0,0,0,0,0,0
1993597,1,1,1,1,1,1,1,1,1,1,1
1993614,1,1,1,1,1,1,1,1,1,1,1
1993621,1,1,1,1,1,1,1,1,1,1,1
1993635,1,1,1,1,1,1,1,1,1,1,1
1993689,1,1,1,1,1,1,1,1,1,1,1
1994737,1,1,1,1,1,1,1,1,1,1,1
1994750,1,1,1,1,1,1,1,1,1,1,1
1997509,1,1,1,1,1,1,1,1,1,1,1
1997516,1,1,1,1,1,1,1,1,1,1,1
1997517,1,1,1,1,1,1,1,1,1,1,1
1997525,1,1,1,1,1,1,1,1,1,1,1
1997527,1,1,1,1,1,1,1,1,1,1,1
1997535,1,1,1,1,1,1,1,1,1,1,1
1997560,1,1,1,1,1,1,1,1,1,1,1
1997607,1,1,1,1,1,1,1,1,1,1,1
1997630,1,1,1,1,1,1,1,1,1,1,1
1997635,1,1,1,1,1,1,1,1,1,1,1
1997638,1,1,1,1,1,1,1,1,1,1,1
1997639,1,1,1,1,1,1,1,1,1,1,1
1997642,0,0,0,0,0,0,0,0,0,0,0
1997652,1,1,1,1,1,1,1,1,1,1,1
1997657,1,1,1,1,1,1,1,1,1,1,1
1998887,1,1,1,1,1,1,1,1,1,1,1
1998897,1,1,1,1,1,1,1,1,1,1,1
1998911,1,1,1,1,1,1,1,1,1,1,1
1998945,1,1,1,1,1,1,1,1,1,1,1
1998953,1,1,1,1,1,1,1,1,1,1,1
1998967,1,1,1,1,1,1,1,1,1,1,1
1998988,1,1,1,1,1,1,1,1,1,1,1
1998992,1,1,1,1,1,1,1,1,1,1,1
1999019,1,1,1,1,1,1,1,1,1,1,1
2002952,1,1,1,1,1,1,1,1,1,1,1
2004150,1,1,1,1,1,1,1,1,1,1,1
2004155,1,1,1,1,1,1,1,1,1,1,1
2004164,1,1,1,1,1,1,1,1,1,1,1
2004171,1,1,1,1,1,1,1,1,1,1,1
2004198,1,1,1,1,1,1,1,1,1,1,1
2004207,1,1,1,1,1,1,1,1,1,1,1
2004214,1,1,1,1,1,1,1,1,1,1,1
2004218,1,1,1,1,1,1,1,1,1,1,1
2004265,0,0,0,0,0,0,0,0,0,0,0
2014695,0,0,0,0,0,0,0,0,0,0,0
2014722,0,0,0,0,0,0,0,0,0,0,0
2014760,0,0,0,1,0,0,0,0,0,0,0
2014842,1,1,1,1,1,1,1,1,1,1,1
2018289,0,0,0,0,0,0,0,0,0,0,0
2018306,0,0,0,0,0,0,0,0,0,0,0
2047888,1,1,1,1,1,1,1,1,1,1,1
2047911,1,1,1,1,1,1,1,1,1,1,1
2047919,1,1,1,1,1,1,1,1,1,1,1
2049981,1,1,1,1,1,1,1,1,1,1,1
2050045,0,0,0,1,0,0,0,0,0,0,0
2051576,1,1,1,1,1,1,1,1,1,1,1
2051578,1,1,1,1,1,1,1,1,1,1,1
2051580,1,1,1,1,1,1,1,1,1,1,1
2051586,1,1,1,1,1,1,1,1,1,1,1
2051603,1,1,1,1,1,1,1,1,1,1,1
2051675,1,1,1,1,1,1,1,1,1,1,1
2051690,1,1,1,1,1,1,1,1,1,1,1
2051692,1,1,1,1,1,1,1,1,1,1,1
2053537,0,0,0,0,0,0,0,0,0,0,0
2053540,1,1,1,1,1,1,1,1,1,1,1
2053576,0,0,0,0,0,0,0,0,0,0,0
2053583,1,1,1,0,1,1,1,1,1,1,1
2053640,1,1,1,1,1,1,1,1,1,0,1
2053644,1,1,1,1,1,1,1,1,1,1,1
2053660,1,1,1,1,1,1,1,1,1,1,1
2053690,1,1,1,1,1,1,1,1,1,1,1
2053696,1,1,1,1,1,1,1,1,1,1,1
2053697,1,1,1,1,1,1,1,1,1,1,1
2053735,1,1,1,1,1,1,1,1,1,1,1
2053740,1,1,1,1,1,1,1,1,1,1,1
2054870,0,0,0,0,0,0,0,0,0,0,0
2057537,1,1,1,1,1,1,1,1,1,1,1
2057539,1,1,1,1,1,1,1,1,0,1,1
2057549,1,1,1,1,1,1,1,1,1,1,1
2057553,1,1,1,1,1,1,1,1,1,1,1
2057555,1,1,1,1,1,1,1,1,1,1,1
2057596,1,1,1,1,1,1,1,1,1,1,1
2057606,1,1,1,1,1,1,1,1,1,1,1
2057610,1,1,1,1,1,1,1,1,1,1,1
2059757,1,1,1,1,1,1,1,1,1,1,1
2059775,1,1,1,1,1,1,1,1,1,1,1
2059795,1,1,1,1,1,1,1,1,1,1,1
2059828,1,1,1,1,1,1,1,1,1,1,1
2060858,1,1,1,1,1,1,1,1,1,1,1
2060863,1,1,1,1,1,1,1,1,1,1,1
2060885,1,1,1,1,1,1,1,1,1,1,1
2060910,1,1,1,1,1,1,1,1,1,1,1
2060943,1,1,1,1,1,1,1,1,1,1,1
2060958,1,1,1,1,1,1,1,1,1,1,1
2060985,1,1,1,1,1,1,1,1,1,1,1
2062324,0,0,0,0,0,0,0,0,0,0,0
2062396,0,0,0,0,0,0,0,0,0,0,0
2062999,1,1,1,1,1,1,1,1,1,1,1
2063000,1,1,1,1,1,1,1,1,1,1,1
2063009,1,1,1,1,1,1,1,1,1,1,1
2063069,1,1,1,1,1,1,1,1,1,1,1
2063107,1,1,1,1,1,1,1,1,1,1,1
2063114,1,1,1,1,1,1,1,1,1,1,1
2063130,1,1,1,1,1,1,1,1,1,1,1
2063135,1,1,1,1,1,1,1,1,1,1,1
2064409,1,1,1,1,1,1,1,1,1,1,1
2064428,1,1,1,1,1,1,1,1,1,1,1
2064451,1,1,1,1,1,1,1,1,1,0,1
2064458,1,1,1,1,1,1,1,1,1,1,1
2064467,1,1,1,1,1,1,1,1,1,1,1
2064475,1,1,1,1,1,1,1,1,1,1,1
2064502,1,1,1,1,1,1,1,1,1,1,1
2064514,1,1,1,1,1,1,1,1,1,1,1
2064516,1,1,1,1,1,1,1,1,1,1,1
2066885,1,1,0,1,1,0,1,1,1,0,1
2067836,0,0,0,0,0,0,0,1,0,0,0
2070225,0,1,1,1,1,1,1,1,1,1,1
2070237,1,1,1,1,1,1,1,1,1,1,1
2070248,1,1,1,1,1,1,1,1,1,1,1
2070270,1,1,1,1,1,1,1,1,1,1,1
2070287,1,1,1,1,1,0,1,1,1,1,1
2070295,0,0,0,1,0,0,0,0,0,0,0
2070326,1,1,1,1,1,1,1,1,1,1,1
2070327,1,1,1,1,1,1,1,1,1,1,1
2072435,1,1,1,1,1,1,1,1,1,1,1
2072452,1,1,1,1,1,1,1,1,1,1,1
2072462,1,1,1,1,1,1,1,1,1,1,1
2072466,1,1,1,1,1,1,1,1,1,1,1
2072470,1,1,1,1,1,1,1,1,1,1,1
2072481,1,1,1,1,1,1,1,1,1,0,1
2072510,1,1,1,1,1,1,1,1,1,1,1
2072539,1,1,1,1,1,1,1,1,1,1,1
2079836,1,1,1,1,1,1,1,1,1,1,1
2079847,1,1,1,1,1,1,1,1,1,1,1
2079911,1,1,1,1,1,1,1,1,1,1,1
2079919,1,1,1,1,1,1,1,1,1,1,1
2079927,0,0,0,0,0,0,0,0,0,0,0
2081956,1,1,1,1,1,1,1,1,1,1,1
2081969,1,1,1,1,1,1,1,1,0,1,1
2081976,1,1,1,1,1,1,1,1,1,1,1
2081978,1,1,1,1,1,1,1,1,1,1,1
2084698,1,1,1,1,1,1,1,1,1,1,1
2085372,1,1,1,1,1,1,1,1,1,1,1
2086638,1,1,1,1,1,1,1,1,1,1,1
2086650,1,1,1,1,1,1,1,1,1,1,1
2087549,1,1,1,1,1,1,1,1,1,1,1
2087550,1,1,1,1,1,1,1,1,1,1,1
2087589,0,0,0,0,0,0,1,0,0,0,0
2087597,1,1,1,1,1,1,1,1,1,1,1
2088498,0,0,0,0,0,0,0,0,0,0,0
2088937,0,0,0,0,0,0,0,0,0,0,0
2089271,1,1,1,1,1,1,1,1,1,1,1
2089277,1,1,1,1,1,1,1,1,1,1,1
2089339,1,1,1,1,1,1,1,1,1,1,1
2089342,1,1,1,1,1,1,1,1,1,1,1
2089376,1,1,1,1,1,1,1,1,1,1,1
2090423,1,1,1,1,1,1,1,1,1,1,1
2090480,1,1,1,1,1,1,1,1,1,1,1
2090496,1,1,1,1,1,1,1,1,1,1,1
2090503,1,1,1,1,1,1,1,1,1,1,1
2090513,0,0,0,0,0,0,0,0,0,0,0
2091466,1,1,1,1,1,1,1,1,0,1,1
2091497,1,1,1,1,1,1,1,1,1,1,1
2091535,1,1,1,1,1,1,1,1,1,1,1
2093351,0,0,0,0,0,0,0,0,0,0,0
2095061,1,1,1,1,1,1,1,1,1,1,1
2095064,1,1,1,1,1,1,1,1,1,1,1
2095069,1,1,1,1,1,1,1,1,1,1,1
2095087,1,1,1,1,1,1,1,1,1,1,1
2095098,1,1,1,1,1,1,1,1,1,1,1
2095141,1,1,1,1,1,1,1,1,1,1,1
2095161,1,1,1,1,1,1,1,1,1,1,1
2095164,1,1,1,1,1,1,1,1,1,1,1
2095169,1,1,1,1,1,1,1,1,1,1,1
2095178,1,1,1,1,1,1,1,1,1,1,1
2095203,1,1,1,0,1,1,1,1,1,0,1
2096188,1,1,1,1,1,1,1,1,1,1,1
2096213,1,1,1,1,1,1,1,1,1,1,1
2096217,1,1,1,1,1,1,1,1,1,1,1
2096221,1,1,1,1,1,1,1,1,1,1,1
2096271,1,1,1,1,1,1,1,1,1,1,1
2096272,1,1,1,1,1,1,1,1,1,1,1
2096286,1,1,1,1,1,1,1,1,1,1,1
2096301,1,1,1,1,1,1,1,1,1,1,1
2096305,1,1,1,1,1,1,1,1,0,1,1
2096311,1,1,1,1,1,1,1,1,1,1,1
2096325,1,1,1,1,1,1,1,1,1,1,1
2096338,1,1,1,1,1,1,1,1,1,1,1
2097425,1,1,1,1,1,1,1,1,1,1,1
2097429,1,1,1,1,1,1,1,1,1,1,1
2097436,1,1,1,1,1,1,1,1,1,1,1
2097444,1,1,1,1,1,1,1,1,1,1,1
2097453,1,1,1,1,1,1,1,1,1,1,1
2097489,1,1,1,1,1,1,1,1,1,1,1
2097497,1,1,1,1,1,1,1,1,1,1,1
2097535,1,1,1,1,1,1,1,1,1,1,1
2097536,1,1,1,1,1,1,1,1,1,1,1
2099218,1,1,1,1,1,1,1,1,1,1,1
2099263,0,0,0,1,0,0,0,0,0,0,0
2099269,0,0,0,1,0,0,0,0,0,0,0
2100276,0,0,0,0,0,0,0,0,0,0,0
2108752,1,1,1,1,1,1,1,1,1,1,1
2108796,1,1,1,1,1,1,1,1,1,1,1
2108823,1,1,1,1,1,1,1,1,1,1,1
2111959,1,1,1,1,1,1,1,1,1,1,1
2115905,0,0,0,0,0,0,0,0,0,0,0
2117431,1,0,1,1,0,1,1,0,0,1,1
2117797,1,1,1,1,1,1,1,1,1,1,1
2119159,1,1,1,1,1,1,1,1,1,1,1
2119169,1,1,1,1,1,1,1,1,1,1,1
2119183,1,1,1,1,1,1,1,1,1,1,1
2119187,1,1,1,1,1,1,1,1,1,1,1
2119190,1,1,1,1,1,1,1,1,1,1,1
2119201,1,1,1,1,1,1,1,1,1,1,1
2120198,1,1,1,1,1,1,1,1,1,1,1
2120199,1,1,1,1,1,1,1,1,1,1,1
2120205,1,1,1,1,1,1,1,1,1,1,1
2120226,1,1,1,1,1,1,1,1,1,1,1
2120265,1,1,1,1,1,1,1,1,1,1,1
2120280,1,1,1,1,1,1,1,1,1,1,1
2122199,1,1,1,1,1,1,1,1,1,1,1
2122200,1,1,1,1,1,1,1,1,0,1,1
2122205,1,1,1,1,1,1,1,1,1,1,1
2122207,1,1,1,1,1,1,1,1,1,1,1
2122237,1,1,1,1,1,1,1,1,1,1,1
2122238,1,1,1,1,1,1,1,1,1,1,1
2123174,1,1,1,1,1,1,1,1,1,1,1
2123191,1,1,1,1,1,1,1,1,1,0,1
2123200,1,1,1,1,1,1,1,1,1,1,1
2123205,1,1,1,1,1,1,1,1,1,1,1
2123216,1,1,1,1,1,1,1,1,1,1,1
2123232,1,1,1,1,1,1,1,1,1,1,1
2123241,1,1,1,1,1,1,1,1,1,1,1
2125008,1,1,1,1,1,1,1,1,0,1,1
2125783,0,0,0,0,0,0,0,0,0,0,0
2127751,1,1,1,1,1,1,1,1,1,1,1
2129094,1,1,1,1,1,1,1,1,1,1,1
2129126,1,1,1,1,1,1,1,1,1,1,1
2129130,1,1,1,1,1,1,1,1,1,1,1
2129144,1,1,1,1,1,1,1,1,1,1,1
2130025,1,1,1,0,1,1,1,1,1,0,1
